Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,mip,Optimal Feasible,3.0,3.0,0.053914546966552734,0.0,2.0
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,lp,Optimal Feasible,3.0,1.9999999974159715,0.015386104583740234,33.33333341946762,2.0
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,sdp,Optimal Feasible,3.0,2.3095617094541026,0.05169105529785156,23.01460968486325,3.11
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,mip,Optimal Feasible,3.0,3.0,0.053914546966552734,0.0,2.0
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,lp,Optimal Feasible,3.0,1.9999999974159715,0.015386104583740234,33.33333341946762,2.0
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,sdp,Optimal Feasible,3.0,2.3095617094541026,0.05169105529785156,23.01460968486325,3.11
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,qesdp,Optimal Feasible,3.0,3.653806296635377,0.26624369621276855,-21.793543221179235,10.71
5,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,mip,Optimal Feasible,7.0,7.0,0.22029614448547363,0.0,4.2
5,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,mip,Optimal Feasible,7.0,7.0,0.22029614448547363,0.0,4.2
5,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,lp,Optimal Feasible,7.0,1.999999992757882,0.030260086059570312,71.42857153203026,4.2
5,10_Vertices_0.2_Sparsity,10,0.2,33,45.0,0.7333333333333333,mip,Optimal Feasible,7.0,7.0,0.22029614448547363,0.0,4.2
